tuple_id,genre
2502,pop rock
2503,rap
2504,blues
2505,electronic
2506,pop rock
2507,jazz
2508,pop rock
2509,rap
2510,pop rock
2511,pop rock
2512,pop rock
2513,pop rock
2514,rap
2515,pop rock
2516,rap
2517,electronic
2518,electronic
2519,pop
2520,pop rock
2521,country
2522,pop rock
2523,electronic
2524,electronic
2525,electronic
2526,pop rock
2527,folk
2528,pop rock
2529,pop rock
2530,pop rock
2531,electronic
2532,electronic
2533,americana
2534,pop rock
2535,electronic
2536,country
2537,pop rock
2538,electronic
2539,avant garde
2540,pop rock
2541,rap
2542,pop rock
2543,electronic
2544,pop rock
2545,pop rock
2546,electronic
2547,electronic
2548,electronic
2549,rap
2550,folk
2551,pop rock
2552,pop rock
2553,pop rock
2554,electronic
2555,pop rock
2556,pop rock
2557,pop rock
2558,pop rock
2559,rap
2560,pop rock
2561,pop rock
2562,pop rock
2563,pop rock
2564,pop rock
2565,pop rock
2566,pop rock
2567,pop rock
2568,pop rock
2569,country
2570,electronic
2571,pop rock
2572,electronic
2573,international
2574,electronic
2575,pop rock
2576,pop rock
2577,electronic
2578,rap
2579,pop rock
2580,pop rock
2581,electronic
2582,electronic
2583,latin
2584,pop rock
2585,pop rock
2586,pop rock
2587,punk
2588,pop rock
2589,electronic
2590,pop rock
2591,dance
2592,pop rock
2593,pop rock
2594,pop rock
2595,pop rock
2596,pop rock
2597,pop rock
2598,pop rock
2599,pop rock
2600,pop rock
2601,pop rock
2602,alt country
2603,pop rock
2604,pop rock
2605,electronic
2606,pop rock
2607,blues
2608,pop rock
2609,pop rock
2610,experimental
2611,pop rock
2612,pop rock
2613,pop rock
2614,electronic
2615,pop rock
2616,pop rock
2617,pop rock
2618,pop rock
2619,pop rock
2620,pop rock
2621,pop rock
2622,electronic
2623,electronic
2624,electronic
2625,electronic
2626,country
2627,electronic
2628,electronic
2629,pop rock
2630,pop rock
2631,alternative indie rock
2632,folk
2633,pop rock
2634,pop rock
2635,pop rock
2636,pop rock
2637,international
2638,bluegrass
2639,r&b
2640,pop rock
2641,pop rock
2642,rap
2643,electronic
2644,pop rock
2645,rap
2646,pop rock
2647,pop rock
2648,electronic
2649,electronic
2650,pop rock
2651,pop rock
2652,electronic
2653,pop rock
2654,pop rock
2655,country
2656,r&b
2657,r&b
2658,pop rock
2659,electronic
2660,pop rock
2661,jazz
2662,bluegrass
2663,electronic
2664,rap
2665,pop rock
2666,rap
2667,pop rock
2668,pop rock
2669,pop rock
2670,pop rock
2671,pop rock
2672,folk
2673,country
2674,pop rock
2675,pop rock
2676,electronic
2677,alternative indie rock
2678,bluegrass
2679,pop rock
2680,pop rock
2681,pop rock
2682,electronic
2683,folk
2684,electronic
2685,pop rock
2686,pop rock
2687,vocal
2688,electronic
2689,pop rock
2690,electronic
2691,pop rock
2692,pop rock
2693,pop rock
2694,pop rock
2695,folk
2696,electronic
2697,pop rock
2698,country
2699,blues
2700,folk
2701,electronic
2702,electronic
2703,experimental
2704,classical
2705,jazz
2706,pop rock
2707,pop rock
2708,classical
2709,pop rock
2710,rap
2711,pop rock
2712,pop rock
2713,holiday
2714,pop rock
2715,pop rock
2716,pop rock
2717,adult contemporary
2718,electronic
2719,pop rock
2720,electronic
2721,pop rock
2722,pop
2723,pop rock
2724,pop rock
2725,gospel
2726,pop rock
2727,avant garde
2728,pop rock
2729,pop rock
2730,pop rock
2731,jazz
2732,pop rock
2733,folk
2734,pop rock
2735,folk
2736,pop rock
2737,electronic
2738,pop rock
2739,pop rock
2740,pop rock
2741,rap
2742,international
2743,pop rock
2744,avant garde
2745,stage & screen
2746,pop rock
2747,pop rock
2748,dance
2749,pop rock
2750,jazz
2751,pop rock
2752,pop rock
2753,pop rock
2754,folk
2755,pop rock
2756,rap
2757,pop rock
2758,pop rock
2759,rap
2760,pop rock
2761,pop rock
2762,electronic
2763,pop rock
2764,experimental
2765,vocal
2766,pop rock
2767,electronic
2768,pop rock
2769,pop rock
2770,folk rock
2771,electronic
2772,electronic
2773,pop rock
2774,folk
2775,pop rock
2776,pop rock
2777,pop rock
2778,pop rock
2779,r&b
2780,rap
2781,electronic
2782,pop rock
2783,rap
2784,rap
2785,pop rock
2786,punk
2787,pop rock
2788,pop rock
2789,pop rock
2790,rap
2791,pop rock
2792,electronic
2793,folk
2794,pop rock
2795,pop rock
2796,pop rock
2797,folk
2798,r&b
2799,r&b
2800,latin
2801,pop rock
2802,pop rock
2803,rap
2804,pop rock
2805,pop rock
2806,electronic
2807,jazz
2808,soundtracks
2809,jazz
2810,pop rock
2811,rap
2812,pop rock
2813,pop rock
2814,pop rock
2815,pop rock
2816,pop rock
2817,rap
2818,electronic
2819,pop rock
2820,experimental
2821,pop rock
2822,pop rock
2823,alternative indie rock
2824,pop rock
2825,r&b
2826,pop rock
2827,rap
2828,pop rock
2829,electronic
2830,electronic
2831,comedy
2832,electronic
2833,alternative indie rock
2834,electronic
2835,r&b
2836,electronic
2837,pop rock
2838,pop rock
2839,folk
2840,country
2841,pop rock
2842,electronic
2843,electronic
2844,pop rock
2845,pop
2846,pop rock
2847,rap
2848,pop rock
2849,electronic
2850,electronic
2851,pop rock
2852,electronic
2853,pop rock
2854,r&b
2855,pop rock
2856,pop rock
2857,pop rock
2858,pop rock
2859,pop rock
2860,pop rock
2861,pop
2862,r&b
2863,pop rock
2864,pop rock
2865,pop rock
2866,punk
2867,pop rock
2868,country
2869,indie electronic
2870,electronic
2871,pop rock
2872,pop rock
2873,britpop
2874,r&b
2875,pop rock
2876,pop rock
2877,pop rock
2878,pop rock
2879,pop rock
2880,r&b
2881,pop rock
2882,pop rock
2883,pop rock
2884,pop rock
2885,pop rock
2886,pop rock
2887,pop rock
2888,electronic
2889,electronic
2890,pop rock
2891,pop rock
2892,pop rock
2893,dub
2894,pop rock
2895,country
2896,rock
2897,pop rock
2898,experimental
2899,country
2900,pop rock
2901,folk
2902,pop rock
2903,pop rock
2904,rap
2905,folk
2906,rap
2907,pop rock
2908,folk
2909,country
2910,electronic
2911,latin
2912,pop rock
2913,country
2914,rap
2915,pop rock
2916,pop rock
2917,rap
2918,pop rock
2919,electronic
2920,blues
2921,pop rock
2922,pop rock
2923,pop rock
2924,pop rock
2925,pop rock
2926,pop rock
2927,r&b
2928,electronic
2929,pop rock
2930,pop rock
2931,electronic
2932,electronic
2933,electronic
2934,pop rock
2935,pop rock
2936,pop rock
2937,rap
2938,rap
2939,pop rock
2940,electronic
2941,electronic
2942,country
2943,pop rock
2944,pop rock
2945,pop rock
2946,rap
2947,rap
2948,pop rock
2949,experimental
2950,blues
2951,pop rock
2952,pop rock
2953,electronic
2954,pop rock
2955,pop rock
2956,pop rock
2957,pop rock
2958,electronic
2959,pop rock
2960,pop rock
2961,r&b
2962,pop rock
2963,blues
2964,pop rock
2965,pop rock
2966,pop rock
2967,pop rock
2968,electronic
2969,pop rock
2970,pop rock
2971,pop rock
2972,pop rock
2973,pop rock
2974,r&b
2975,jazz
2976,classical
2977,electronic
2978,pop rock
2979,electronic
2980,pop rock
2981,hip hop
2981,pop
2982,metalcore
2982,hardcore punk
2982,mathcore
2982,sludge metal
2983,spoken word
2983,indie rock
2983,emo
2984,r&b
2985,post grunge
2985,hard rock
2985,alternative metal
2986,pop
2986,reggae fusion
2986,pop rock
2986,r&b
2986,soul
2987,r&b
2988,j pop
2988,dance pop
2988,house
2988,trance
2989,r&b
2990,pop rock
2991,post hardcore
2991,pop punk
2991,alternative rock
2991,emo
2992,electropop
2993,metalcore
2993,alternative metal
2993,melodic death metal
2994,symphonic metal
2994,alternative rock
2995,indie pop
2996,edm
2997,k pop
2997,electronic
2997,dance pop
2997,synthpop
2998,alternative rock
2998,post punk
2998,dance rock
2998,krautrock
2999,hip hop
3000,synthpop
3000,new wave
3000,disco
3001,deathcore
3002,reggae
3002,rock
3002,rap rock
3002,alternative rock
3003,americana
3003,folk rock
3003,roots rock
3003,country blues
3003,delta blues
3003,rockabilly
3003,alternative country
3003,heartland rock
3004,soul
3004,r&b
3004,blues
3005,progressive rock
3006,indie pop
3006,indie rock
3007,pop
3007,folk
3007,country
3008,indie rock
3009,heavy metal
3010,modern soul
3011,alternative rock
3011,indie rock
3011,indie pop
3012,deathcore
3013,deathcore
3013,metalcore
3013,melodic death metal
3013,progressive metal
3014,indie pop
3014,alternative rock
3015,pop rock
3016,punk rock
3017,alternative country
3018,punk rock
3018,melodic hardcore
3018,alternative rock
3019,comedy
3019,parody
3020,alternative rock
3020,experimental rock
3021,pop rock
3021,indie pop
3021,indie rock
3021,lo fi
3021,surf pop
3022,alternative rock
3022,christian rock
3023,hip hop
3024,metalcore
3024,post hardcore
3025,avant garde metal
3026,r&b
3026,pop
3026,soul
3027,experimental hip hop
3028,alternative metal
3028,hard rock
3028,post grunge
3029,swing
3029,traditional pop
3030,hardcore hip hop
3031,blues rock
3032,indie rock
3033,k pop
3033,r&b
3033,dance
3034,r&b
3034,pop
3034,dance
3035,r&b
3036,hard rock
3036,alternative metal
3036,post grunge
3037,heartland rock
3037,blues rock
3038,folk metal
3038,power metal
3038,heavy metal
3039,folk
3039,acoustic
3040,rock
3041,hard rock
3041,heavy metal
3041,alternative metal
3042,punk rock
3043,indie rock
3043,art rock
3044,post hardcore 
3044,electronicore 
3044,metalcore
3045,alternative r&b
3045,electronic
3046,rockabilly
3047,hip hop
3048,alternative hip hop
3048,spoken word
3049,synthpop
3050,rock
3051,art pop
3052,pop
3052,electropop
3052,dream pop
3053,heavy metal
3054,indie rock
3055,power metal
3056,electronica
3056,indie pop
3056,dream pop
3056,ambient
3056,worldbeat
3057,hip hop
3058,rock
3058,power pop
3059,hip hop
3060,ccm
3060,christian alternative rock
3060,christian rock
3061,alternative rock
3061,heartland rock
3061,indie rock
3062,hard rock
3062,stoner rock
3062,alternative rock
3062,psychedelic rock
3062,sludge metal
3063,rock
3063,soul
3064,alternative
3065,rock
3066,pop
3066,dance pop
3066,r&b
3067,house
3067,dance
3067,world music
3068,alternative rock
3068,post punk
3068,punk rock
3069,hip hop
3070,garage rock
3070,hard rock
3070,blues rock
3070,post grunge
3071,electronic
3072,reggaeton
3072,electropop
3072,mambo
3073,country
3074,progressive rock
3074,progressive metal
3075,nu metal
3075,pop rock
3075,post grunge
3076,power metal
3076,heavy metal
3077,psychedelic rock
3077,glam rock
3077,garage rock
3078,rock
3079,folk
3079,pop
3080,pop
3080,pop rock
3081,indie rock
3082,folk rock
3083,alternative rock
3083,post hardcore
3084,alternative rock
3085,hip hop
3086,hardcore hip hop
3087,pop
3088,indie pop
3089,indie folk
3089,indie pop
3090,alternative
3090,r&b
3090,pop
3091,alternative rock
3092,indie rock
3092,lo fi
3093,folk rock
3093,worldbeat
3093,psychedelic rock
3093,alternative rock
3094,rock
3094,alternative country
3095,rock
3095,alternative
3096,punk rock
3096,indie rock
3096,noise rock
3097,latin pop
3097,pop
3097,synthpop
3098,gospel
3098,soul
3098,r&b
3099,country rock
3099,alternative country
3099,indie folk
3100,alternative metal
3101,pbr&b
3102,christian hip hop
3103,country
3104,pop
3104,r&b
3105,contemporary gospel
3105,r&b
3106,hip hop
3107,electronica
3108,alternative rock
3109,rock
3110,hip hop
3111,hip hop
3111,r&b
3112,indie rock
3112,indie pop
3113,pop rock
3113,r&b
3114,indie pop
3115,indie rock
3115,alternative rock
3116,hard rock
3116,heavy metal
3117,traditional pop
3117,vocal music
3118,alternative rock
3118,post grunge
3118,hard rock
3119,pop rock
3119,electropop
3119,indie rock
3120,pop rock
3120,folk rock
3121,indie rock
3122,country
3123,rock
3123,pop rock
3124,afropop
3124,afrobeat
3124,highlife
3125,electronic
3126,pop
3126,synthpop
3127,british hip hop
3127,rap rock
3128,experimental rock
3128,electronic
3129,synthpop
3129,electropop
3130,experimental rock
3130,worldbeat
3130,neo psychedelia
3131,synthpop
3131,freestyle
3132,r&b
3133,free jazz
3134,americana
3134,folk rock
3134,roots rock
3134,heartland rock
3135,experimental rock
3135,noise rock
3135,neo psychedelia
3135,post punk
3136,country
3137,funk rock
3137,soul
3137,pop
3138,lo fi
3138,pop
3138,soul
3139,jazz
3139,traditional pop
3140,electropop
3140,synthpop
3140,dance pop
3141,electropop
3142,electronica
3142,idm
3143,indie pop
3144,rock
3145,soul
3145,contemporary r&b
3145,neo soul
3146,hip hop
3147,country
3148,r&b
3149,rock
3150,pop
3150,folk
3150,r&b
3151,post hardcore
3152,alternative rock
3152,pop punk
3152,garage rock
3152,britpop
3153,country
3154,country
3154,pop
3155,americana
3155,folk rock
3155,alternative country
3155,heartland rock
3156,rock
3157,hard rock
3157,alternative metal
3158,r&b
3158,electro funk
3159,funk rock
3160,vocal jazz
3160,afro cuban jazz
3160,brazilian jazz
3161,christmas
3161,traditional pop
3161,swing
3161,big band
3162,edm
3163,synthpop
3163,indie pop
3164,jazz
3164,jazz pop
3164,big band
3165,synthpop
3165,edm
3165,alternative rock
3166,pop
3166,r&b
3166,edm
3167,electronic
3167,house
3168,electronic
3168,experimental
3168,jazz fusion
3169,deep house
3169,dance
3170,post punk
3170,art punk
3170,punk rock
3171,pop
3171,r&b
3171,electronica
3172,indie rock
3173,alternative rock
3174,indie rock
3174,pop rock
3175,ambient
3175,electronic
3175,art rock
3176,baroque pop
3176,synthpop
3176,electronica
3177,folk
3177,pop
3178,indie pop
3179,blues
3179,soul
3179,r&b
3179,folk rock
3179,indie rock
3180,country
3181,r&b
3181,hip hop
3181,soul
3182,hip hop
3183,pop punk
3183,alternative rock
3184,art rock
3185,hard rock
3185,heavy metal
3185,glam metal
3186,rock
3187,r&b
3187,alternative r&b
3187,pop
3188,alternative rock
3188,pop rock
3189,pop
3189,soul
3190,pop
3190,r&b
3191,indie pop
3192,rock
3192,heartland rock
3193,thrash metal
3194,country
3195,indie rock
3195,psychedelic folk
3195,psychedelic pop
3196,hip hop
3197,christmas
3198,industrial rock
3199,hip hop
3199,r&b
3200,synthpop
3200,power pop
3200,disco
3201,heavy metal
3201,hard rock
3202,folk
3203,alternative rock
3203,neo psychedelia
3203,psychedelic rock
3203,dream pop
3204,pop
3205,dance pop
3205,deep house
3205,electronic
3205,r&b
3206,r&b
3206,pop
3207,r&b
3207,pop
3207,dance pop
3208,alternative rock
3209,folk
3209,indie folk
3209,ambient
3209,shoegaze
3210,hip hop
3210,jazz
3211,disco
3211,funk
3211,pop
3212,alternative rock
3212,noise rock
3213,soul
3213,jazz
3214,horrorcore
3214,gangsta rap
3214,hardcore hip hop
3215,alternative rock
3215,post grunge
3216,indie rock
3217,country
3218,hip hop
3219,alternative rock
3220,ranchera
3221,experimental rock
3222,heavy metal
3222,nu metal
3222,alternative metal
3223,adult contemporary
3224,hip hop
3225,jazz
3226,heavy metal
3227,ccm
3227,worship
3228,r&b
3228,pop
3229,progressive metal
3229,industrial metal
3229,progressive rock
3229,experimental rock
3229,new age
3230,punk rock
3230,ska punk
3231,pop
3231,dance pop
3231,synth pop
3232,progressive rock
3233,melodic death metal
3234,electro house
3234,edm
3234,synth pop
3234,trap
3234,moombahton
3235,soul
3236,psychedelic rock
3236,neo psychedelia
3237,punk rock
3237,skate punk
3237,pop punk
3237,melodic hardcore
3238,alternative rock
3238,post grunge
3238,hard rock
3239,hip hop
3240,indie pop
3240,jazz
3241,hip hop
3242,edm
3242,electro house
3243,thrash metal
3243,death metal
3244,alternative rock
3244,indie pop
3245,pop rock
3245,synthpop
3246,alternative rock
3246,punk rock post hardcore
3247,traditional pop
3247,vocal music
3248,country rock
3249,hip hop
3250,indie rock
3251,comedy rock
3252,pop
3252,rock
3252,jazz
3253,dance pop
3253,house rap
3254,jazz
3255,electronic
3255,pop
3255,r&b
3256,synthpop
3256,dream pop
3257,electro house
3258,groove metal
3258,thrash metal
3259,progressive rock
3260,downtempo
3260,ambient
3260,synthpop
3261,rock
3261,alternative rock
3261,post grunge
3261,hard rock
3262,rock
3263,r&b
3263,soul
3263,pop
3263,gospel
3264,k pop
3264,electropop
3264,dance pop
3265,hip hop
3266,synthrock
3267,country pop
3267,pop rock
3268,r&b
3268,pop rock
3269,stoner rock
3270,art rock
3270,psychedelic pop
3271,electropop
3271,pop
3271,sophisti pop
3271,pop rock
3272,pop
3272,r&b
3272,dance pop
3273,gothic metal
3273,alternative metal
3273,electronic rock
3274,post grunge
3274,alternative rock
3274,hard rock
3274,alternative metal
3275,indie pop
3275,indie rock
3275,indie folk
3275,folk rock
3276,pop
3277,pop
3277,electronic
3277,hip hop
3278,rock
3279,country
3279,pop
3279,classical
3280,alternative rock
3280,ccm
3280,new wave revival
3281,art rock
3281,indie rock
3281,synthpop
3281,funk
3282,soul
3283,edm
3283,pop
3283,electro
3283,trap
3284,pop
3284,jazz
3285,pop
3285,adult contemporary
3285,r&b
3286,pop
3287,pop rock
3288,alternative r&b
3288,pop
3289,hip hop
3290,r&b
3291,r&b
3291,uk garage
3291,deep house
3291,soul
3291,grime
3292,hip hop
3292,house
3293,alternative rock
3294,hip hop
3295,dance pop
3296,christmas
3297,hip hop
3298,dance
3298,techno
3298,pop
3298,r&b
3299,pop
3299,r&b
3300,hip hop
3301,k pop
3301,j pop
3301,dance pop
3302,pop
3303,pop
3303,pop rock
3304,hard rock
3305,alternative
3306,alternative r&b
3307,britpop
3307,pop
3307,pop rock
3308,pop
3309,alternative rock
3309,space rock
3310,country
3311,merengue
3311,hip hop
3311,dancehall
3312,hip hop
3313,r&b
3313,soul
3314,hip hop
3315,alternative rock
3316,experimental metal
3316,progressive metal
3317,pop punk
3317,power pop
3317,punk rock
3318,soul
3318,funk
3318,r&b
3318,rock
3319,hip hop
3320,hip hop
3321,comedy hip hop
3321,synthpop
3321,nerdcore
3322,j pop
3322,dance
3323,electronic
3323,ambient
3324,electronic rock
3325,hip hop
3326,blue eyed soul
3326,doo wop
3326,pop
3327,progressive rock
3328,indie folk
3328,indie rock
3329,rock
3329,alternative rock
3330,r&b
3330,pop
3331,alternative r&b
3331,hip hop
3332,funk
3332,r&b
3332,pop
3333,electronicore
3333,edm
3333,post hardcore
3334,psychedelic pop
3334,experimental
3334,electronic
3335,alternative rock
3335,blues rock
3335,hard rock
3336,indie pop
3336,alternative
3336,pop
3337,electronic
3338,post hardcore
3338,melodic hardcore
3338,hardcore punk
3338,emo
3339,indie pop
3340,electronic
3340,avant garde
3340,classical
3340,ambient
3341,indie rock
3342,electronicore
3342,post hardcore
3342,alternative metal
3343,alternative rock
3344,hip hop
3345,hip hop
3346,r&b
3347,post punk
3347,punk rock
3347,alternative rock
3348,punk rock
3348,indie rock
3348,post punk
3349,jazz
3350,indie rock
3350,post punk
3350,art rock
3351,j pop
3352,jazz
3353,psychedelic rock
3353,space rock
3353,funk
3354,indie rock
3355,pop
3356,indie pop
3356,baroque pop
3357,hard rock
3357,alternative metal
3358,progressive metal
3359,progressive metal
3360,progressive bluegrass
3361,synthpop
3362,power metal
3362,speed metal
3362,heavy metal
3362,progressive metal
3362,symphonic metal
3363,post metal
3364,experimental rock
3365,jazz
3366,jazz
3367,shoegazing
3368,traditional pop
3369,vocal jazz
3370,pop
3370,r&b
3370,dance
3371,hip hop
3371,bachata
3371,salsa
3372,hip hop
3372,r&b
3373,pop
3373,rock
3374,experimental
3374,indie rock
3374,ambient
3375,indie rock
3376,dance
3377,reggaeton
3377,electropop
3378,indie rock
3378,emo
3378,post rock
3379,pop
3379,electro
3379,electropop
3380,indie rock
3381,indie rock
3382,pop
3383,progressive rock
3384,pop
3384,latin pop
3385,hardcore punk
3385,melodic hardcore
3385,metalcore
3386,pop opera
3387,hip hop
3388,r&b
3388,soul
3389,rock
3390,art pop
3390,electropop
3390,baroque pop
3390,synthpop
3390,dance pop
3391,alternative rock
3391,alternative country
3392,r&b
3393,pop rock
3393,rock
3394,americana
3394,country
3394,indie
3395,noise rock
3395,post punk revival
3395,shoegaze
3396,r&b
3397,indie rock
3397,psychedelic folk
3397,psychedelic rock
3398,hip hop
3398,jazz
3399,british soul
3399,pop
3400,alternative
3400,electronic
3400,indie rock
3401,hard rock
3402,hard rock
3402,heavy metal
3403,melodic metalcore
3404,hip hop
3405,psychedelic rock
3405,experimental rock
3406,r&b
3406,hip hop
3407,alternative
3408,post hardcore
3409,electronic
3410,alternative rock
3410,industrial rock
3411,heartland rock
3411,southern rock
3411,country rock
3412,post hardcore
3413,latin pop
3414,metalcore
3414,progressive metal
3415,alternative rock
3415,christian rock
3415,christian metal
3416,indie rock
3416,punk
3417,alternative rock
3418,edm
3418,trap
3419,contemporary jazz
3420,pop
3421,progressive rock
3422,pop
3422,soul
3423,pop
3423,r&b
3424,dance
3424,r&b
3424,house
3425,pop rock
3426,pop
3427,progressive rock
3427,psychedelic pop
3427,punk rock
3428,electronic
3429,country
3430,electronic
3430,funk
3430,pop
3430,experimental
3431,hard rock
3431,pop rock
3432,psychedelic rock
3432,indie rock
3433,pop
3433,jazz fusion
3434,christian
3434,alternative
3435,pop
3436,indie rock
3436,garage rock
3436,indie pop
3437,pop
3437,folk
3438,country music
3439,country
3439,folk
3439,pop
3440,hip hop
3441,synthpop
3441,indie pop
3442,classic rock
3443,indie rock
3444,choral
3444,christian
3445,alternative rock
3445,electronic rock
3445,pop rock
3445,alternative dance
3446,garage rock
3447,contemporary christian music
3447,christian rock
3447,christian alternative rock
3448,post hardcore
3448,pop punk
3449,indie rock
3450,jazz
3451,pop
3452,hard rock
3452,pop rock
3453,indie rock
3454,hip hop
3455,symphonic metal
3456,indie
3457,folk music
3457,folk rock
3457,alternative
3458,deathcore
3458,heavy metal
3459,rock
3459,blues
3460,hip hop
3461,indie rock
3462,indie rock
3463,indie rock
3463,acoustic music
3463,alternative country
3463,folk rock
3464,indie pop
3464,pop
3465,punk rock
3465,post hardcore
3465,alternative metal
3466,classical
3467,symphonic metal
3467,power metal
3467,folk metal
3468,indie rock
3469,big beat
3469,electronica
3469,breakbeat
3470,soul
3470,r&b
3471,alternative rock
3472,experimental hip hop
3473,post rock
3473,drone
3473,noise
3474,rap rock
3474,rap metal
3474,nu metal
3474,alternative rock
3475,indie rock
3475,indie pop
3475,dream pop
3476,hip hop
3477,edm
3477,electronica
3478,pop
3478,rock
3479,groove metal
3479,thrash metal
3480,rock
3480,pop
3481,rock
3482,psychedelic folk
3482,folk rock
3483,indie folk
3484,alternative metal
3484,hard rock
3485,hip hop
3486,pop punk
3486,pop rock
3486,power pop
3487,indie rock
3487,indie folk
3488,post hardcore
3489,indietronica
3489,synthpop
3489,experimental
3489,ambient
3490,alternative metal
3490,psychedelic rock
3490,alternative
3491,indie rock
3491,alternative dance
3491,post punk revival
3492,alternative hip hop
3492,indie rock
3492,pop
3493,rock
3493,pop
3494,hip hop
3495,indie pop
3495,electronic
3496,indie rock
3496,psychedelic rock
3496,indie pop
3496,soft rock
3497,acid house
3498,alternative rock
3499,indie rock
3500,j pop
3501,alternative
3501,folk
3501,pop
3502,hard rock
3503,alternative country
3503,indie folk
3504,pop
3505,blues rock
3505,blues
3505,soul
3506,alt rock
3506,indie folk
3506,americana
3506,tex mex
3506,alt country
3506,post rock
3507,alternative hip hop
3508,post hardcore
3508,experimental rock
3509,country
3510,indie rock
3511,emo
3511,pop punk
3511,post hardcore
3512,cowpunk
3512,psychobilly
3513,country
3514,pop
3515,pop
3515,soul
3515,r&b
3516,world
3516,latin american
3516,tropical
3517,dream pop
3517,pop rock
3518,cello rock
3519,blues rock
3519,soul
3520,blues rock
3520,soul
3521,jazz
3522,heavy metal
3522,hard rock
3523,progrock
3524,pop
3525,hip hop
3526,indie pop
3526,indie folk
3527,alternative metal
3527,progressive metal
3527,post grunge
3528,blues rock
3528,roots rock
3528,soul
3528,southern rock
3528,garage rock
3528,americana
3529,metalcore
3529,post hardcore
3529,symphonic rock
3530,indie rock
3531,indie rock
3532,indie rock
3533,indie rock
3533,alternative rock
3533,indie pop
3533,indietronica
3534,synthpop
3534,indie pop
3534,alternative
3535,baroque pop
3535,indie rock
3536,electronica
3537,rock
3537,punk rock
3537,alternative rock
3538,hip hop
3539,pop
3540,speed metal
3540,power metal
3541,trap
3541,edm
3542,britpop
3543,neo psychedelia
3543,experimental rock
3543,krautrock
3544,alternative rock
3545,hip hop
3546,acoustic
3546,alternative
3547,rock
3548,hip hop
3548,dance pop
3548,r&b
3548,k pop
3549,dance
3549,pbr&b
3550,neo soul
3550,alternative r&b
3551,metalcore
3552,folk metal
3553,jazz
3554,hip hop
3555,r&b
3556,noise rock
3557,folk rock
3557,indie folk
3557,bluegrass
3558,indie rock
3558,alternative rock
3559,electronic
3559,hip hop
3560,indie pop
3560,alternative rock
3561,country
3562,christian rock
3562,christian alternative rock
3562,dance pop
3562,electropop
3562,indie rock
3563,jazz
3564,neoclassical metal
3564,power metal
3564,progressive metal
3564,symphonic metal
3565,psychedelic rock
3566,jazz rock
3567,electronic
3567,dance pop
3568,punk revival
3569,k pop
3569,ballad
3569,dance
3570,alternative rock
3570,pop punk
3570,indie rock
3570,post hardcore
3570,nu\xa0gaze
3571,hard rock
3571,post grunge
3571,alternative rock
3572,folk
3573,hip hop
3574,indie pop
3574,alternative
3575,edm
3576,folk
3577,blues
3577,soul
3578,synthpop
3579,jazz
3580,alternative hip hop
3580,electropop
3580,hip hop
3580,indie pop
3580,pop
3580,reggae
3580,rock
3581,pop
3581,alternative rock
3582,pop punk
3583,pop
3583,baroque pop
3584,r&b
3584,pop
3584,hip hop
3584,soul
3585,hard rock
3585,blues rock
3586,nu metal
3586,alternative metal
3587,alternative rock
3588,metalcore
3588,christian metal
3588,hard rock
3589,electronic
3589,experimental
3590,r&b
3591,pop
3591,dance music
3591,r&b
3591,hip house
3591,disco
3592,post hardcore
3593,rock
3593,alternative
3594,pop punk
3595,progressive house
3595,dance pop
3595,complextro
3595,electro house
3596,blues
3597,synthpop
3598,alternative rock
3599,alternative rock
3599,drum and bass
3599,dubstep
3600,dubstep
3601,celtic fusion
3601,experimental
3602,indie rock
3602,garage rock
3602,post punk revival
3603,pop
3603,r&b
3603,psychedelic pop
3603,soul
3604,electro
3604,house
3604,dubstep
3604,drum and bass
3604,glitch
3604,moombahton
3605,progressive house
3605,electro house
3606,hip hop
3607,alternative rock
3607,pop rock
3607,power pop
3608,indie rock
3608,indie pop
3608,psychedelic rock
3608,r&b
3608,disco
3609,hip hop
3609,neo soul
3609,jazz fusion
3610,power metal
3611,electronic
3611,dance
3612,pop
3612,r&b
3613,dance pop
3613,trap
3613,acoustic
3614,hard rock
3615,indie rock
3615,art rock
3615,baroque pop
3615,blues
3615,psychedelic rock
3616,alternative rock
3616,indie rock
3617,electronic
3617,jazz
3618,edm
3618,dancehall
3619,doom metal
3619,death/doom
3619,gothic metal
3620,pop punk
3621,dance pop
3621,r&b
3622,folk rock
3622,indie folk
3622,indie rock
3623,indie pop
3623,pop
3624,heavy metal
3625,pop
3626,synthpop
3626,electronic
3627,alternative rock
3628,indie rock
3628,art rock
3628,dance rock
3628,electropop
3629,electro house
3629,dance pop
3629,progressive house
3629,big room house
3630,alternative rock
3630,hard rock
3630,progressive rock
3631,americana
3631,indie rock
3631,country
3632,country
3633,indie pop
3633,indie folk
3634,r&b
3634,pop
3635,heavy metal
3635,post grunge
3636,pop
3637,power metal
3638,disco
3638,pop
3638,edm
3639,pop
3640,adult contemporary
3640,soft rock
3640,folk
3641,pop
3642,pop
3642,baroque pop
3643,dream pop
3643,indie pop
3643,ambient
3644,pop
3644,dance pop
3645,electronic
3646,indie pop
3646,pop
3647,indie rock
3647,alternative rock
3648,indie pop
3649,rock
3650,post hardcore
3650,alternative rock
3651,indie pop
3652,alternative rock
3652,power pop
3652,pop rock
3653,power metal
3653,progressive metal
3654,jazz
3654,soul
3654,pop
3655,melodic death metal
3655,gothic metal
3656,electronic
3657,k pop
3657,electropop
3657,dance pop
3658,pop
3658,dance pop
